"zipcode";"state";"fips_regions";"city";"latitude";"longitude"
"84049";"UT";"49";"Midway";"40.5589";"-111.499"
"84051";"UT";"49";"Mountain Home";"40.4155";"-110.402"
"84052";"UT";"49";"Myton";"40.1315";"-110.021"
"84053";"UT";"49";"Neola";"40.4337";"-110.033"
"84054";"UT";"49";"North Salt Lake";"40.8482";"-111.922"
"84055";"UT";"49";"Oakley";"40.8281";"-111.058"
"84057";"UT";"49";"Orem";"40.3104";"-111.726"
"84058";"UT";"49";"Orem";"40.2815";"-111.773"
"84059";"UT";"49";"Orem";"40.2966";"-111.694"
"84060";"UT";"49";"Park City";"40.6486";"-111.487"
"84061";"UT";"49";"Peoa";"40.7418";"-111.356"
"84062";"UT";"49";"Pleasant Grove";"40.3882";"-111.726"
"84063";"UT";"49";"Randlett";"40.167";"-109.712"
"84064";"UT";"49";"Randolph";"41.6103";"-111.141"
"84065";"UT";"49";"Riverton";"40.465";"-111.976"
"84066";"UT";"49";"Roosevelt";"40.3519";"-109.997"
"84067";"UT";"49";"Roy";"41.1765";"-112.036"
"84068";"UT";"49";"Park City";"40.6518";"-111.503"
"84069";"UT";"49";"Rush Valley";"40.3689";"-112.453"
"84070";"UT";"49";"Sandy";"40.5749";"-111.887"
"84071";"UT";"49";"Stockton";"40.2814";"-112.31"
"84072";"UT";"49";"Tabiona";"40.3865";"-110.665"
"84073";"UT";"49";"Talmage";"40.3752";"-110.462"
"84075";"UT";"49";"Syracuse";"40.9629";"-112.095"
"84076";"UT";"49";"Tridell";"40.455";"-109.914"
"84078";"UT";"49";"Vernal";"40.6071";"-109.664"
"84079";"UT";"49";"Vernal";"40.46";"-109.53"
"84080";"UT";"49";"Vernon";"40.072";"-112.286"
"84081";"UT";"49";"West Jordan";"40.5985";"-112.036"
"84082";"UT";"49";"Wallsburg";"40.3829";"-111.404"
"84083";"UT";"49";"Gold Hill";"40.2503";"-113.457"
"84084";"UT";"49";"West Jordan";"40.6261";"-111.97"
"84085";"UT";"49";"Whiterocks";"40.4899";"-109.938"
"84086";"UT";"49";"Woodruff";"41.3624";"-111.237"
"84087";"UT";"49";"Woods Cross";"40.9073";"-111.94"
"84088";"UT";"49";"West Jordan";"40.5934";"-111.964"
"84089";"UT";"49";"Clearfield";"41.11";"-112.024"
"84090";"UT";"49";"Sandy";"40.58";"-111.83"
"84091";"UT";"49";"Sandy";"40.59";"-111.87"
"84092";"UT";"49";"Sandy";"40.5604";"-111.69"
"84093";"UT";"49";"Sandy";"40.5964";"-111.827"
"84094";"UT";"49";"Sandy";"40.5699";"-111.863"
"84095";"UT";"49";"South Jordan";"40.5547";"-111.964"
"84096";"UT";"49";"Herriman";"40.4847";"-112.071"
"84097";"UT";"49";"Orem";"40.3063";"-111.672"
"84101";"UT";"49";"Salt Lake City";"40.7582";"-111.902"
"84102";"UT";"49";"Salt Lake City";"40.7605";"-111.866"
"84103";"UT";"49";"Salt Lake City";"40.8152";"-111.821"
"84104";"UT";"49";"Salt Lake City";"40.7434";"-111.988"
"84105";"UT";"49";"Salt Lake City";"40.7345";"-111.863"
"84106";"UT";"49";"Salt Lake City";"40.7079";"-111.851"
"84107";"UT";"49";"Salt Lake City";"40.6621";"-111.887"
"84108";"UT";"49";"Salt Lake City";"40.7834";"-111.738"
"84109";"UT";"49";"Salt Lake City";"40.7053";"-111.815"
"84110";"UT";"49";"Salt Lake City";"40.7622";"-111.892"
"84111";"UT";"49";"Salt Lake City";"40.7569";"-111.884"
"84112";"UT";"49";"Salt Lake City";"40.7652";"-111.842"
"84113";"UT";"49";"Salt Lake City";"40.7612";"-111.832"
"84114";"UT";"49";"Salt Lake City";"40.7789";"-111.886"
"84115";"UT";"49";"Salt Lake City";"40.7177";"-111.899"
"84116";"UT";"49";"Salt Lake City";"40.8424";"-112.024"
"84117";"UT";"49";"Salt Lake City";"40.6618";"-111.839"
"84118";"UT";"49";"Salt Lake City";"40.6518";"-112.06"
"84119";"UT";"49";"Salt Lake City";"40.7143";"-111.94"
"84120";"UT";"49";"Salt Lake City";"40.7";"-112.012"
"84122";"UT";"49";"Salt Lake City";"40.7779";"-111.981"
"84123";"UT";"49";"Salt Lake City";"40.661";"-111.916"
"84124";"UT";"49";"Salt Lake City";"40.6713";"-111.791"
"84125";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84126";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84127";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84128";"UT";"49";"Salt Lake City";"40.6989";"-112.042"
"84130";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84131";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84132";"UT";"49";"Salt Lake City";"40.7711";"-111.84"
"84133";"UT";"49";"Salt Lake City";"40.7695";"-111.865"
"84134";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84138";"UT";"49";"Salt Lake City";"40.7662";"-111.887"
"84140";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84142";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84143";"UT";"49";"Salt Lake City";"40.7786";"-111.88"
"84144";"UT";"49";"Salt Lake City";"40.768";"-111.892"
"84145";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84147";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84148";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84150";"UT";"49";"Salt Lake City";"40.7716";"-111.892"
"84151";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84152";"UT";"49";"Salt Lake City";"40.7165";"-111.686"
"84153";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84157";"UT";"49";"Murray";"40.6666";"-111.887"
"84158";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84170";"UT";"49";"Salt Lake City";"40.7606";"-111.89"
"84171";"UT";"49";"Salt Lake City";"40.62";"-111.81"
"84180";"UT";"49";"Salt Lake City";"40.7698";"-111.901"
"84184";"UT";"49";"Salt Lake City";"40.6731";"-111.956"
"84190";"UT";"49";"Salt Lake City";"40.7266";"-111.887"
"84199";"UT";"49";"Salt Lake City";"40.7268";"-111.941"
"84201";"UT";"49";"Ogden";"41.248";"-112.007"
"84244";"UT";"49";"Ogden";"41.2234";"-111.973"
"84301";"UT";"49";"Bear River City";"41.6054";"-112.122"
"84302";"UT";"49";"Brigham City";"41.4847";"-112.071"
"84304";"UT";"49";"Cache";"41.8293";"-112.012"
"84305";"UT";"49";"Clarkston";"41.9404";"-112.071"
"84306";"UT";"49";"Collinston";"41.7866";"-112.036"
"84307";"UT";"49";"Corinne";"41.4497";"-112.525"
"84308";"UT";"49";"Cornish";"41.9596";"-111.976"
"84309";"UT";"49";"Deweyville";"41.7332";"-112.089"
"84311";"UT";"49";"Fielding";"41.8291";"-112.107"
"84312";"UT";"49";"Garland";"41.8358";"-112.215"
"84313";"UT";"49";"Grouse Creek";"41.6208";"-113.858"
"84314";"UT";"49";"Honeyville";"41.6453";"-112.101"
"84316";"UT";"49";"Howell";"41.8151";"-112.501"
"84317";"UT";"49";"Huntsville";"41.3026";"-111.642"
"84318";"UT";"49";"Hyde Park";"41.7976";"-111.815"
"84319";"UT";"49";"Hyrum";"41.6061";"-111.702"
"84320";"UT";"49";"Lewiston";"41.9716";"-111.869"
"84321";"UT";"49";"Logan";"41.7252";"-111.869"
"84322";"UT";"49";"Logan";"41.7439";"-111.803"
"84323";"UT";"49";"Logan";"41.68";"-111.65"
"84324";"UT";"49";"Mantua";"41.4753";"-111.928"
"84325";"UT";"49";"Mendon";"41.6846";"-112.024"
"84326";"UT";"49";"Millville";"41.6842";"-111.824"
"84327";"UT";"49";"Newton";"41.8661";"-111.994"
"84328";"UT";"49";"Paradise";"41.5132";"-111.738"
"84329";"UT";"49";"Park Valley";"41.7037";"-113.478"
"84330";"UT";"49";"Plymouth";"41.9";"-112.131"
"84331";"UT";"49";"Portage";"41.8963";"-112.381"
"84332";"UT";"49";"Providence";"41.7026";"-111.815"
"84333";"UT";"49";"Richmond";"41.9409";"-111.69"
"84334";"UT";"49";"Riverside";"41.7955";"-112.15"
"84335";"UT";"49";"Smithfield";"41.8272";"-111.881"
"84336";"UT";"49";"Snowville";"41.8652";"-112.715"
"84338";"UT";"49";"Trenton";"41.9005";"-111.94"
"84339";"UT";"49";"Wellsville";"41.6277";"-111.928"
"84340";"UT";"49";"Willard";"41.3702";"-112.071"
"84341";"UT";"49";"Logan";"41.7774";"-111.797"
"84402";"UT";"49";"Ogden";"41.2231";"-111.973"
"84403";"UT";"49";"Ogden";"41.162";"-111.916"
"84404";"UT";"49";"Ogden";"41.3271";"-112.191"
"84405";"UT";"49";"Ogden";"41.1669";"-111.988"
"84407";"UT";"49";"Ogden";"41.2451";"-111.99"
"84408";"UT";"49";"Ogden";"41.2231";"-111.973"
"84409";"UT";"49";"Ogden";"41.2231";"-111.973"
"84412";"UT";"49";"Ogden";"41.26";"-111.97"
"84414";"UT";"49";"Ogden";"41.3249";"-111.964"
"84415";"UT";"49";"Ogden";"41.18";"-111.95"
"84501";"UT";"49";"Price";"39.5641";"-110.855"
"84510";"UT";"49";"Aneth";"37.1164";"-109.259"
"84511";"UT";"49";"Blanding";"37.5947";"-109.474"
"84512";"UT";"49";"Bluff";"37.2165";"-109.521"
"84513";"UT";"49";"Castle Dale";"39.2133";"-110.927"
"84516";"UT";"49";"Clawson";"39.0759";"-111.022"
"84518";"UT";"49";"Cleveland";"39.3536";"-110.867"
"84520";"UT";"49";"East Carbon";"39.5168";"-110.414"
"84521";"UT";"49";"Elmo";"39.282";"-110.665"
"84522";"UT";"49";"Emery";"38.9763";"-110.808"
"84523";"UT";"49";"Ferron";"39.095";"-111.237"
"84525";"UT";"49";"Green River";"39.0465";"-110.426"
"84526";"UT";"49";"Helper";"39.6863";"-111.046"
"84527";"UT";"49";"Hiawatha";"39.4847";"-111.011"
"84528";"UT";"49";"Huntington";"39.394";"-111.022"
"84529";"UT";"49";"Kenilworth";"39.6795";"-110.82"
"84530";"UT";"49";"La Sal";"38.2638";"-109.14"
"84531";"UT";"49";"Mexican Hat";"37.2987";"-109.997"
"84532";"UT";"49";"Moab";"38.4101";"-109.474"
"84534";"UT";"49";"Montezuma Creek";"37.1663";"-109.331"
"84535";"UT";"49";"Monticello";"37.9544";"-109.283"
"84537";"UT";"49";"Orangeville";"39.3335";"-111.237"
"84539";"UT";"49";"Sunnyside";"39.7578";"-110.665"
"84540";"UT";"49";"Thompson";"39.2157";"-109.474"
"84542";"UT";"49";"Wellington";"39.5351";"-110.718"
"84601";"UT";"49";"Provo";"40.2129";"-111.726"
"84603";"UT";"49";"Provo";"40.23";"-111.66"
"84604";"UT";"49";"Provo";"40.3458";"-111.595"
"84605";"UT";"49";"Provo";"40.23";"-111.66"
"84606";"UT";"49";"Provo";"40.212";"-111.63"
"84620";"UT";"49";"Aurora";"38.9319";"-111.976"
"84622";"UT";"49";"Centerfield";"39.1115";"-111.821"
"84623";"UT";"49";"Chester";"39.4862";"-111.6"
"84626";"UT";"49";"Elberta";"39.9095";"-112.024"
"84627";"UT";"49";"Ephraim";"39.3638";"-111.595"
"84628";"UT";"49";"Eureka";"39.9592";"-112.167"
"84630";"UT";"49";"Fayette";"39.3021";"-111.809"
"84631";"UT";"49";"Fillmore";"38.9697";"-112.286"
"84632";"UT";"49";"Fountain Green";"39.631";"-111.642"
"84633";"UT";"49";"Goshen";"39.9285";"-111.928"
"84634";"UT";"49";"Gunnison";"39.2098";"-111.976"
"84636";"UT";"49";"Holden";"39.1133";"-112.262"
"84637";"UT";"49";"Kanosh";"38.7859";"-112.31"
"84638";"UT";"49";"Leamington";"39.5206";"-112.25"
"84639";"UT";"49";"Levan";"39.5204";"-111.905"
"84640";"UT";"49";"Lynndyl";"39.5092";"-112.453"
"84642";"UT";"49";"Manti";"39.2357";"-111.642"
"84643";"UT";"49";"Mayfield";"39.098";"-111.738"
"84644";"UT";"49";"Meadow";"38.89";"-112.41"
"84645";"UT";"49";"Mona";"39.8371";"-111.845"
"84646";"UT";"49";"Moroni";"39.5353";"-111.678"
"84647";"UT";"49";"Mount Pleasant";"39.4738";"-111.332"
"84648";"UT";"49";"Nephi";"39.6968";"-111.809"
"84649";"UT";"49";"Oak City";"39.3655";"-112.286"
"84651";"UT";"49";"Payson";"39.9512";"-111.714"
"84652";"UT";"49";"Redmond";"39.0425";"-111.869"
"84653";"UT";"49";"Salem";"40.0165";"-111.63"
"84654";"UT";"49";"Salina";"39.0092";"-111.785"
"84655";"UT";"49";"Santaquin";"40.0162";"-111.881"
"84656";"UT";"49";"Scipio";"39.2511";"-112.167"
"84657";"UT";"49";"Sigurd";"38.7608";"-111.833"
"84660";"UT";"49";"Spanish Fork";"40.0034";"-111.547"
"84662";"UT";"49";"Spring City";"39.469";"-111.511"
"84663";"UT";"49";"Springville";"40.1635";"-111.428"
"84664";"UT";"49";"Mapleton";"40.1236";"-111.583"
"84665";"UT";"49";"Sterling";"39.1937";"-111.692"
"84667";"UT";"49";"Wales";"39.4563";"-111.678"
"84710";"UT";"49";"Alton";"37.4742";"-112.489"
"84711";"UT";"49";"Annabella";"38.7072";"-112.061"
"84712";"UT";"49";"Antimony";"38.0662";"-112"
"84713";"UT";"49";"Beaver";"38.4448";"-112.715"
"84714";"UT";"49";"Beryl";"37.8964";"-113.62"
"84715";"UT";"49";"Bicknell";"38.3354";"-111.547"
"84716";"UT";"49";"Boulder";"37.9345";"-111.428"
"84718";"UT";"49";"Cannonville";"37.5498";"-112.185"
"84719";"UT";"49";"Brian Head";"37.6719";"-112.763"
"84721";"UT";"49";"Cedar City";"37.8356";"-113.144"
"84722";"UT";"49";"æ£®ç‰¹å‹’å°”";"37.4074";"-113.626"
"84723";"UT";"49";"Circleville";"38.1765";"-112.358"
"84724";"UT";"49";"Elsinore";"38.7187";"-112.173"
"84725";"UT";"49";"Enterprise";"37.5195";"-113.787"
"84726";"UT";"49";"Escalante";"37.7045";"-111.571"
"84728";"UT";"49";"Garrison";"39.1555";"-113.858"
"84729";"UT";"49";"Glendale";"37.3537";"-112.584"
"84730";"UT";"49";"Glenwood";"38.7465";"-111.982"
"84732";"UT";"49";"Greenwich";"38.4529";"-111.899"
"84733";"UT";"49";"Gunlock";"37.1397";"-113.793"
"84734";"UT";"49";"Hanksville";"38.2389";"-110.665"
"84735";"UT";"49";"Hatch";"37.6333";"-112.453"
"84736";"UT";"49";"Henrieville";"37.5995";"-111.905"
"84737";"UT";"49";"Hurricane";"37.0883";"-113.239"
"84738";"UT";"49";"Ivins";"37.1586";"-113.728"
"84739";"UT";"49";"Joseph";"38.6531";"-112.226"
"84740";"UT";"49";"Junction";"38.2451";"-112.215"
"84741";"UT";"49";"Kanab";"37.2308";"-112.334"
"84742";"UT";"49";"Kanarraville";"37.512";"-113.174"
"84743";"UT";"49";"Kingston";"38.1713";"-112.131"
"84744";"UT";"49";"Koosharem";"38.5107";"-111.872"
"84745";"UT";"49";"La Verkin";"37.2829";"-113.132"
"84746";"UT";"49";"Leeds";"37.2943";"-113.37"
"84749";"UT";"49";"Lyman";"38.3803";"-111.6"
"84750";"UT";"49";"Marysvale";"38.4151";"-112.167"
"84751";"UT";"49";"Milford";"38.3664";"-113.097"
"84752";"UT";"49";"Minersville";"38.1809";"-112.93"
"84753";"UT";"49";"Modena";"37.9156";"-113.906"
"84757";"UT";"49";"New Harmony";"37.4682";"-113.263"
"84758";"UT";"49";"Orderville";"37.2862";"-112.668"
"84759";"UT";"49";"Panguitch";"37.8793";"-112.334"
"84760";"UT";"49";"Paragonah";"38.0136";"-112.668"
"84761";"UT";"49";"Parowan";"37.9596";"-112.834"
"84763";"UT";"49";"Rockville";"37.1555";"-113.033"
"84764";"UT";"49";"Bryce Canyon";"37.6526";"-112.203"
"84765";"UT";"49";"Santa Clara";"37.0826";"-113.704"
"84766";"UT";"49";"Sevier";"38.6321";"-112.381"
"84767";"UT";"49";"Springdale";"37.2408";"-112.942"
"84770";"UT";"49";"St. George";"37.1963";"-113.597"
"84771";"UT";"49";"St. George";"37.1052";"-113.577"
"84773";"UT";"49";"Teasdale";"38.1834";"-111.499"
"84774";"UT";"49";"Toquerville";"37.2659";"-113.263"
"84775";"UT";"49";"Torrey";"38.2625";"-111.189"
"84776";"UT";"49";"Tropic";"37.6434";"-112.095"
"84779";"UT";"49";"Virgin";"37.3709";"-113.049"
"84780";"UT";"49";"Washington";"37.1758";"-113.501"
"84781";"UT";"49";"Pine Valley";"37.4337";"-113.525"
"84782";"UT";"49";"Veyo";"37.4087";"-113.739"
"84783";"UT";"49";"Dammeron Valley";"37.2471";"-113.739"
"84784";"AZ";"04";"Hildale";"37";"-112.97"
"84790";"UT";"49";"St. George";"37.0442";"-113.549"
"84791";"UT";"49";"St. George";"37.1055";"-113.578"
"85001";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85002";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85003";"AZ";"04";"Phoenix";"33.4522";"-112.079"
"85004";"AZ";"04";"Phoenix";"33.4528";"-112.069"
"85005";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85006";"AZ";"04";"Phoenix";"33.4636";"-112.054"
"85007";"AZ";"04";"Phoenix";"33.4463";"-112.089"
"85008";"AZ";"04";"Phoenix";"33.466";"-112.012"
"85009";"AZ";"04";"Phoenix";"33.4438";"-112.131"
"85010";"AZ";"04";"Phoenix";"33.47";"-112.02"
"85011";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85012";"AZ";"04";"Phoenix";"33.5168";"-112.069"
"85013";"AZ";"04";"Phoenix";"33.5134";"-112.086"
"85014";"AZ";"04";"Phoenix";"33.5169";"-112.054"
"85015";"AZ";"04";"Phoenix";"33.508";"-112.101"
"85016";"AZ";"04";"Phoenix";"33.5107";"-112.03"
"85017";"AZ";"04";"Phoenix";"33.5035";"-112.125"
"85018";"AZ";"04";"Phoenix";"33.5067";"-111.994"
"85019";"AZ";"04";"Phoenix";"33.5087";"-112.14"
"85020";"AZ";"04";"Phoenix";"33.5637";"-112.06"
"85021";"AZ";"04";"Phoenix";"33.5612";"-112.101"
"85022";"AZ";"04";"Phoenix";"33.6233";"-112.054"
"85023";"AZ";"04";"Phoenix";"33.6273";"-112.089"
"85024";"AZ";"04";"Phoenix";"33.6701";"-112.06"
"85025";"AZ";"04";"Phoenix";"33.45";"-112.08"
"85026";"AZ";"04";"Phoenix";"33.4484";"-111.974"
"85027";"AZ";"04";"Phoenix";"33.6824";"-112.107"
"85028";"AZ";"04";"Phoenix";"33.5726";"-112.012"
"85029";"AZ";"04";"Phoenix";"33.5973";"-112.107"
"85030";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85031";"AZ";"04";"Phoenix";"33.4968";"-112.161"
"85032";"AZ";"04";"Phoenix";"33.6365";"-112.012"
"85033";"AZ";"04";"Phoenix";"33.4943";"-112.203"
"85034";"AZ";"04";"Phoenix";"33.4383";"-112.018"
"85035";"AZ";"04";"Phoenix";"33.471";"-112.185"
"85036";"AZ";"04";"Phoenix";"33.44";"-112.05"
"85037";"AZ";"04";"Phoenix";"33.4895";"-112.256"
"85038";"AZ";"04";"Phoenix";"33.45";"-111.97"
"85039";"AZ";"04";"Phoenix";"33.5";"-112.29"
"85040";"AZ";"04";"Phoenix";"33.4041";"-112.03"
"85041";"AZ";"04";"Phoenix";"33.3885";"-112.113"
"85042";"AZ";"04";"Phoenix";"33.355";"-112.036"
"85043";"AZ";"04";"Phoenix";"33.4304";"-112.203"
"85044";"AZ";"04";"Phoenix";"33.3211";"-111.988"
"85045";"AZ";"04";"Phoenix";"33.3032";"-112.113"
"85046";"AZ";"04";"Phoenix";"33.63";"-112.02"
"85048";"AZ";"04";"Phoenix";"33.2611";"-112.024"
"85050";"AZ";"04";"Phoenix";"33.7047";"-111.988"
"85051";"AZ";"04";"Phoenix";"33.5545";"-112.137"
"85053";"AZ";"04";"Phoenix";"33.629";"-112.137"
"85054";"AZ";"04";"Phoenix";"33.6711";"-111.94"
"85055";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85060";"AZ";"04";"Phoenix";"33.48";"-112"
"85061";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85062";"AZ";"04";"Phoenix";"33.45";"-111.97"
"85063";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85064";"AZ";"04";"Phoenix";"33.51";"-112.04"
"85065";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85066";"AZ";"04";"Phoenix";"33.39";"-112.07"
"85067";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85068";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85069";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85070";"AZ";"04";"Phoenix";"33.4488";"-112.074"
"85071";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85072";"AZ";"04";"Phoenix";"33.45";"-111.97"
"85073";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85074";"AZ";"04";"Phoenix";"33.44";"-112.05"
"85075";"AZ";"04";"Phoenix";"33.45";"-112.07"
"85076";"AZ";"04";"Phoenix";"33.35";"-111.97"
"85078";"AZ";"04";"Phoenix";"33.63";"-112.02"
"85079";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85080";"AZ";"04";"Phoenix";"33.4486";"-112.073"
"85082";"AZ";"04";"Phoenix";"33.45";"-111.97"
"85083";"AZ";"04";"Phoenix";"33.7374";"-112.14"
"85085";"AZ";"04";"Phoenix";"33.7635";"-112.071"
"85087";"AZ";"04";"New River";"33.9334";"-112.071"
"85097";"AZ";"04";"Phoenix";"33.28";"-112.19"
"85201";"AZ";"04";"Mesa";"33.433";"-111.845"
"85202";"AZ";"04";"Mesa";"33.3794";"-111.875"
"85203";"AZ";"04";"Mesa";"33.446";"-111.803"
"85204";"AZ";"04";"Mesa";"33.399";"-111.797"
"85205";"AZ";"04";"Mesa";"33.4335";"-111.726"
"85206";"AZ";"04";"Mesa";"33.3952";"-111.702"
"85207";"AZ";"04";"Mesa";"33.5022";"-111.642"
"85208";"AZ";"04";"Mesa";"33.4061";"-111.612"
"85209";"AZ";"04";"Mesa";"33.3782";"-111.648"
"85210";"AZ";"04";"Mesa";"33.3903";"-111.845"
"85211";"AZ";"04";"Mesa";"33.42";"-111.83"
"85212";"AZ";"04";"Mesa";"33.3312";"-111.642"
"85213";"AZ";"04";"Mesa";"33.4525";"-111.767"
"85214";"AZ";"04";"Mesa";"33.4225";"-111.822"
"85215";"AZ";"04";"Mesa";"33.5881";"-111.463"
"85216";"AZ";"04";"Mesa";"33.4225";"-111.822"
"85217";"AZ";"04";"Apache Junction";"33.4151";"-111.549"
"85218";"AZ";"04";"Apache Junction";"33.2782";"-111.364"
"85219";"AZ";"04";"Apache Junction";"33.5285";"-111.261"
"85220";"AZ";"04";"Apache Junction";"33.4383";"-111.583"
"85223";"AZ";"04";"Arizona City";"32.7414";"-111.672"
"85224";"AZ";"04";"Chandler";"33.326";"-111.875"
"85225";"AZ";"04";"Chandler";"33.3092";"-111.821"
"85226";"AZ";"04";"Chandler";"33.2872";"-111.94"
"85228";"AZ";"04";"Coolidge";"33.0057";"-111.547"
"85230";"AZ";"04";"Casa Grande";"32.7778";"-111.797"
"85232";"AZ";"04";"Florence";"32.7463";"-111.07"
"85233";"AZ";"04";"Gilbert";"33.3519";"-111.821"
"85234";"AZ";"04";"Gilbert";"33.3651";"-111.75"
"85235";"AZ";"04";"Hayden";"32.9988";"-110.781"
"85236";"AZ";"04";"Higley";"33.3187";"-111.718"
"85237";"AZ";"04";"Kearny";"33.0902";"-110.951"
"85238";"AZ";"04";"Maricopa";"33.06";"-112.05"
"85239";"AZ";"04";"Maricopa";"33.0019";"-112.381"
"85240";"AZ";"04";"Queen Creek";"33.25";"-111.63"
"85243";"AZ";"04";"Queen Creek";"33.1964";"-111.42"
"85244";"AZ";"04";"Chandler";"33.3";"-111.84"
"85245";"AZ";"04";"Red Rock";"32.6011";"-111.404"
"85246";"AZ";"04";"Chandler";"33.3176";"-111.857"
"85247";"AZ";"04";"Sacaton";"33.1061";"-111.791"
"85248";"AZ";"04";"Chandler";"33.1932";"-111.928"
"85249";"AZ";"04";"Chandler";"33.1852";"-111.797"
"85250";"AZ";"04";"Scottsdale";"33.5244";"-111.899"
"85251";"AZ";"04";"Scottsdale";"33.4986";"-111.922"
"85252";"AZ";"04";"Scottsdale";"33.5093";"-111.898"
"85253";"AZ";"04";"Paradise Valley";"33.5388";"-111.964"
"85254";"AZ";"04";"Scottsdale";"33.6072";"-111.94"
"85255";"AZ";"04";"Scottsdale";"33.6803";"-111.833"
"85256";"AZ";"04";"Scottsdale";"33.5098";"-111.833"
"85257";"AZ";"04";"Scottsdale";"33.4688";"-111.911"
"85258";"AZ";"04";"Scottsdale";"33.567";"-111.899"
"85259";"AZ";"04";"Scottsdale";"33.5846";"-111.803"
"85260";"AZ";"04";"Scottsdale";"33.616";"-111.893"
"85261";"AZ";"04";"Scottsdale";"33.5093";"-111.898"
"85262";"AZ";"04";"Scottsdale";"33.7911";"-111.809"
"85263";"AZ";"04";"Rio Verde";"33.745";"-111.684"
"85264";"AZ";"04";"Fort McDowell";"33.7585";"-111.523"
"85266";"AZ";"04";"Scottsdale";"33.4989";"-111.913"
"85267";"AZ";"04";"Scottsdale";"33.5093";"-111.898"
"85268";"AZ";"04";"Fountain Hills";"33.6042";"-111.726"
"85269";"AZ";"04";"Fountain Hills";"33.5093";"-111.898"
"85271";"AZ";"04";"Scottsdale";"33.47";"-111.92"
"85272";"AZ";"04";"Stanfield";"32.7724";"-112.119"
"85273";"AZ";"04";"Superior";"33.2712";"-111.082"
"85274";"AZ";"04";"Mesa";"33.41";"-111.88"
"85275";"AZ";"04";"Mesa";"33.4225";"-111.822"
"85277";"AZ";"04";"Mesa";"33.46";"-111.72"
"85278";"AZ";"04";"Apache Junction";"33.4152";"-111.549"
"85279";"AZ";"04";"Florence";"33.0316";"-111.387"
"85280";"AZ";"04";"Tempe";"33.4148";"-111.909"
"85281";"AZ";"04";"Tempe";"33.4324";"-111.934"
"85282";"AZ";"04";"Tempe";"33.3898";"-111.934"
"85283";"AZ";"04";"Tempe";"33.3684";"-111.934"
"85284";"AZ";"04";"Tempe";"33.3364";"-111.934"
"85285";"AZ";"04";"Tempe";"33.39";"-111.94"
"85286";"AZ";"04";"Chandler";"33.2707";"-111.827"
"85287";"AZ";"04";"Tempe";"33.4175";"-111.932"
"85292";"AZ";"04";"Winkelman";"32.831";"-110.831"
"85293";"AZ";"04";"Casa Grande";"32.88";"-111.76"
"85294";"AZ";"04";"Casa Grande";"32.88";"-111.76"
"85295";"AZ";"04";"Gilbert";"33.3074";"-111.744"
"85296";"AZ";"04";"Gilbert";"33.3394";"-111.744"
"85297";"AZ";"04";"Gilbert";"33.2775";"-111.732"
"85298";"AZ";"04";"Gilbert";"33.2455";"-111.702"
"85299";"AZ";"04";"Gilbert";"33.3526";"-111.788"
"85301";"AZ";"04";"Glendale";"33.5414";"-112.179"
"85302";"AZ";"04";"Glendale";"33.5691";"-112.173"
"85303";"AZ";"04";"Glendale";"33.5282";"-112.221"
"85304";"AZ";"04";"Glendale";"33.5904";"-112.173"
"85305";"AZ";"04";"Glendale";"33.5278";"-112.265"
"85306";"AZ";"04";"Glendale";"33.6223";"-112.173"
"85307";"AZ";"04";"Glendale";"33.5421";"-112.316"
"85308";"AZ";"04";"Glendale";"33.669";"-112.179"
"85309";"AZ";"04";"Glendale";"33.5415";"-112.376"
"85310";"AZ";"04";"Glendale";"33.7585";"-112.155"
"85311";"AZ";"04";"Glendale";"33.5389";"-112.185"
"85312";"AZ";"04";"Glendale";"33.63";"-112.18"
